"446","№ 303","О повышении тарифных ставок (окладов) отдельным категориям работников здравоохранения","02.04.2014","Постановление СМ РБ",NULL,"/index.php?common-question"
"447","№ 215","О подготовке республиканских тематических семинаров в рамках 21-ой международной специализированной выставки ""Здравоохранение Беларуси-2014""","06.03.2014","Приказ МЗ РБ",NULL,"/index.php?common-question"
"448","№ 150","О совершенствовании токсикологической медицинской помощи в Республике Беларусь помощи ","19.02.2014","Приказ МЗ РБ",NULL,"/index.php?common-question"
"449","№ 76","О совершенствовании оказания медицинской помощи пацентам с болезнями органов пищеварения","04.02.2014","Приказ МЗ РБ",NULL,"/index.php?common-question"
"450","№ 15","Об утверждении Инструкции по организации работы в очагах туберкулезной инфекции и выявлению контактных лиц","13.01.2014","Приказ МЗ РБ",NULL,"/index.php?common-question"
"451","№ 1325","Об утверждении Методических рекомендаций Применение одноразовой медицинской одежды и белья в организациях здравоохранения""","31.12.2013","Приказ МЗ РБ ",NULL,"/index.php?common-question"
"452","№ 1246","Об утверждении Алгоритма оказания медицинской помощи пациентам с остро возникшей лихорадкой","06.12.2013","Приказ МЗ РБ ",NULL,"/index.php?common-question"
"453","№ 116/119","О некоторых вопросах проведения предсменного (перед началом работы, смены) медицинского осмотра и освидетельствования работающих на предмет нахождения в состоянии алкогольного, наркотического или токсического опьянения (Изм.: от 23.12.2015 N 79/133, от 06.03.2018 N 27/23)","02.12.2013","Постановление МЗ РБ и Минтруда и соцзащиты РБ",NULL,"/index.php?common-question"
"454","№ 704","Об изменении порядка госпитализации пациентов с гнойной хирургической патологией","22.11.2013","Приказ Комитета по здравоохранению Мингорисполкома",NULL,"/index.php?common-question"
"455","№ 9.3","По результатам мониторинга организаций негосударственных форм собственности, оказвающих косметологические улсуги","20.11.2013","Решение ЛКС МЗ РБ",NULL,"/index.php?common-question"
"456",,"Меморандум между Правительством Республики Беларусь и Правительством Туркменистана о сотрудничестве в области здравоохранения, медицинской (фармацевтической) науки, образования и об оказании медицинской помощи гражданам Республики Беларусь и Туркменистана","05.11.2013","Меморандум",NULL,"/index.php?common-question"
"457","№ 02-5-10/694","О направлении информационного письма Департамента государственной инспекции труда","24.10.2013","Письмо МЗ РБ",NULL,"/index.php?common-question"
"458","№ 163","""Об утверждении формы государственной статистической отчетности 12-т ""Отчет по труду"" и указаний по ее заполнению""","19.08.2013","Постановление Нац.Стат.Комитета РБ",NULL,"/index.php?common-question"
"459","№ 10-27/10-1260","О контроле стерильности","07.08.2013","Письмо МЗ РБ ",NULL,"/index.php?common-question"
"460","№ 25/28","Об утверждении инструкции о порядке проведения контроля состояния водителей механических транспортных средств, самоходных машин на предмет нахождения в состоянии алкогольного опьянения или в состоянии, вызванном потреблением наркотических средств, психотропных веществ, их аналогов, токсических или других одурманивающих веществ (в ред. постановления Минтранса, Минсельхозпрода от 21.03.2016 N 11/12)","09.07.2013","Постановление Минтранса Минсельхозпрода РБ",NULL,"/index.php?common-question"
"461","№ 63","О некоторых мерах по реализации статей 15 и 15-1 Закона Республики Беларусь от 10 мая 2007 года ""О рекламе"" и признании утратившими силу некоторых постановлений Министерства здравоохранения Республики Беларусь (Изм.ПМЗ от 21.04.2014 № 28, от 14.05.2015 №70, от 04.11.2015 № 108, от 10.02.2016 №23)","23.07.2013","Постановление МЗ РБ",NULL,"/index.php?common-question"
"462","№ 569","О мерах по реализации Закона Республики Беларусь О государственных пособиях семьям, воспитывающим детей"" (с изм. и доп., вступающими в силу с 01.07.2016) (вместе с ""Положением о порядке обеспечения пособиями по временной нетрудоспособности и по беременности и родам"", ""Положением о порядке назначения и выплаты государственных пособий семьям, воспитывающим детей"", ""Положением о комиссии по назначению государственных пособий семьям, воспитывающим детей, и пособий по временной нетрудоспособности"")","28.06.2013","Постановление  СМ РБ",NULL,"/index.php?common-question"
"463","№ 55","Об утверждении Типовой инструкции по охране труда при работе с цитостатическими лекарственными средствами","25.06.2013","Постановление МЗ РБ",NULL,"/index.php?common-question"
"464","№ 5.1","О мероприятиях по подготовке организаций здравоохранения и объектов надзора к сезону заболеваемости гриппом и острых респираторных заболеваний","25.06.2013","Решение ЛКС МЗ РБ",NULL,"/index.php?common-question"
"465","№ 7.4","Об отдельных вопросах лицензирования","29.05.2013","Постановление Коллегии МЗ РБ",NULL,"/index.php?common-question"
"466","№ 48","О порядке госпитализации","01.02.2013","Приказ Комитета по здравоохранению Мингорисполкома",NULL,"/index.php?common-question"
"467","№ 1094","Об утверждении перечней образовательных программ переподготовки и повышения квалификации руководящих работников и специалистов, имеющих среднее специальное медицинское (фармацевтическое) образование","23.01.2013","Приказ МЗ РБ",NULL,"/index.php?common-question"
"468","№ 3"," О некоторых вопросах организации медицинской помощи и предоставления социальных услуг","10.01.2013","Постановление МЗ РБ",NULL,"/index.php?common-question"
"469","№ 186","Об утверждении примерных штатных нормативов медицинских и других работников областных, центральных, центральных городских, центральных районных, городских, районных и участковых больниц и признании утратившими силу некоторых постановлений Министерства здравоохранения Республики Беларусь","03.12.2012","Постановление МЗ РБ",NULL,"/index.php?common-question"
"470","№ 185","Об утверждении примерных штатных нормативов медицинских и других работников поликлиник и детских поликлиник (поликлинических отделений) и признании утратившими силу некоторых постановлений Министерства здравоохранения Республики Беларусь","03.12.2012","Постановление МЗ РБ",NULL,"/index.php?common-question"
"471","№ 1398  ","Об утверждении форм ведомственной отчетности на 2013 год"". (изм.ПрМЗ от 07.12.2012 № 1439)","28.11.2012","Приказ МЗ РБ",NULL,"/index.php?common-question"
"472","№ 175","Об утверждении формы государственной статистической отчетности 1-иппп (минздрав) ""отчет об инфекциях, передаваемых преимущественно половым путем, микозах и инфестациях"" и указаний по ее заполнению","08.10.2012","Постановление Нац.стат. комитета РБ",NULL,"/index.php?common-question"
"473","№ 142","Об утверждении Инструкции о порядке проведения подтверждения квалификации и проверочного испытания для лиц, имеющих высшее или среднее специальное медицинское (фармацевтическое) образование, не работавших по имеющейся специальности более четырех лет","20.09.2012","Постановление МЗ РБ",NULL,"/index.php?common-question"
"474","№ 134","О некоторых вопросах трансплантации органов и тканей человека (вместе с ""Инструкцией о порядке вынесения заключения о необходимости трансплантации","29.08.2012","Постановление МЗ РБ",NULL,"/index.php?common-question"
"475","№ 106-а","Об утверждении образовательных стандартов переподготовки руководящих работников и специалистов","24.08.2012","Постановление Минобр. РБ",NULL,"/index.php?common-question"
"476","№ 111","Об утверждении Инструкции о порядке и условиях оказания медицинской, в том числе психиатрической, помощи анонимно и признании утратившими силу некоторых постановлений Министерства здравоохранения Республики Беларусь и их отдельных структурных элементов","24.07.2012","Постановление МЗ РБ",NULL,"/index.php?common-question"
"477","№ 80","Об утверждении выпуска 25 Единого квалификационного справочника должностей служащих и об отмене некоторых постановлений Министерства труда Республики Беларусь и Министерства труда и социальной защиты Республики Беларусь и их структурных элементов","18.07.2012","Постановление МЗ РБ",NULL,"/index.php?common-question"
"478","№ 97","Об установлении клинических показаний, по которым лица подлежат обязательному медицинскому освидетельствованию, и перечня иных категорий лиц, подлежащих обязательному медицинскому освидетельствованию","12.07.2012","Постановление МЗ РБ",NULL,"/index.php?common-question"
"479","№ 57","Об установлении перечня продукции, представляющей потенциальную опасность для жизни и здоровья населения, и признании утратившими силу некоторых постановлений Министерства здравоохранения Республики Беларусь","05.06.2012","Постановление МЗ РБ",NULL,"/index.php?common-question"
"480","№ 139","О льготном обеспечении лекарственными средствами отдельных категорий граждан","22.03.2012","Указ Президента РБ",NULL,"/index.php?common-question"
"481","№ 300","О выписывании рецептов и реализации лекарственных средств","20.03.2012","Приказ МЗ РБ",NULL,"/index.php?common-question"
"482","№ 19","Об установлении норм оснащения санитарной одеждой работников государственных организаций здравоохранения, за исключением государственных организаций здравоохранения, оказывающих скорую (неотложную) медицинскую помощь, организаций медицинской техники, баз хранения медицинской техники и имущества","13.03.2012","Постановление МЗ РБ",NULL,"/index.php?common-question"
"483","№ 155","Об утверждении алгоритма оказания медицинской помощи пациентам с артериальной гипертензией, острым коронарным синдромом и острым нарушением мозгового кровообращения на амбулаторном этапе","09.02.2012","Приказ МЗ РБ ",NULL,"/index.php?common-question"
"484","№ 1","Об утверждении Инструкции о порядке использования бланков листков нетрудоспособности (Изм. : от 30.10.2015 № 106)","17.01.2012","Постановление МЗ РБ",NULL,"/index.php?common-question"
"485","№ 1617","О некоторых вопросах обучения в организациях иностранных государств","30.11.2011","Постановление СМ РБ ",NULL,"/index.php?common-question"
"486","№ 161","Об установлении нормативных сроков службы основных средств и признании утратившими силу некоторых постановлений Министерства экономики Республики Беларусь","30.09.2011","Постановление Министерства экономики РБ",NULL,"/index.php?common-question"
"487","№ 200","Об утверждении формы государственной статистической отчетности 1-т (травматизм) ""Отчет о численности потерпевших при несчастных случаях на производстве"" и указаний по ее заполнению (Изм: от 30.07.2012 № 110, от 19.08.2013 № 161, от 28.07.2014 № 121)","29.07.2011","Постановление Нац.Стат.Комитета РБ",NULL,"/index.php?common-question"
"488","№ 1016","О регулировании некоторых вопросов в сфере подготовки научных работников высшей квалификации","28.07.2011","Постановление СМ РБ ",NULL,"/index.php?common-question"
"489","№ 164","Об утверждении формы государственной статистической отчетности 1-здрав (медорганизация) ""Отчет организации, оказывающей медицинские услуги населению"" и указаний по ее заполнению","11.07.2011","Постановление Нац.Стат.Комитета РБ",NULL,"/index.php?common-question"
"490","№ 165","Об утверждении формы государственной статистической отчетности 1-здрав (микроорганизация) ""Отчет организации, оказывающей медицинские услуги населению"" и указаний по ее заполнению","11.07.2011","Постановление Нац.Стат.Комитета РБ",NULL,"/index.php?common-question"
"491","№ 57","Об установлении форм разрешения на реализацию и (или)  медицинское применение незарегистрированных изделий медицинского назначения и медицинской техники или образцов изделий медицинского назначения и медицинской техники, заключения о том, что ввозимые (ввезенные) товары являются изделиями медицинского назначения, медицинской техникой либо сырьем или комплектующими изделиями для их производства (для освобождения от обложения налогом на добавленную стоимость)","28.06.2011","Постановление МЗ РБ",NULL,"/index.php?common-question"
"492","№ 627","О совершенствовании работы по преемственности в оказании медицинской помощи","13.06.2011","Приказ МЗ РБ",NULL,"/index.php?common-question"
"493","№ 49","Об установлении перечня простых медицинских вмешательств","31.05.2011","Постановление МЗ РБ",NULL,"/index.php?common-question"
"494","№ 37","Об установлении перечня заболеваний и состояний, при которых сдача крови и ее компонентов противопоказана, и утверждении Инструкции о порядке медицинского осмотра доноров крови и ее компонентов","19.05.2011","Постановление МЗ РБ",NULL,"/index.php?common-question"
"495","№ 309","Об утверждении перечня процедур (исследований, манипуляций), относящихся к работам и услугам, составляющим лицензируемую медицинскую деятельность","12.03.2011","Постановление СМ РБ ",NULL,"/index.php?common-question"
"496","№ 175","О требованиях к занятию должностей руководителей, врачей-специалистов, провизоров-специалистов (Изм. ПМЗ от 07.04.2014 N 26, от 27.06.2014 N 46, от 03.04.2018 N 31)","22.12.2010","Постановление МЗ РБ",NULL,"/index.php?common-question"
"497","№ 168","Об установлении форм ""Медицинская справка о рождении"", ""Врачебное свидетельство о смерти (мертворождении)"" и утверждении инструкций о порядке их заполнения (Изм.ПМЗ: от 10.07.2012 N 93, от 09.01.2014 N 2, от 17.03.2017 N 23)","16.12.2010","Постановление МЗ РБ",NULL,"/index.php?common-question"
"498","№ 1030","Об утверждении клинического протокола оказания скорой (неотложной) медицинской помощи взрослому населению и признании утратившими силу отдельных структурных элементов приказа Министерства здравоохранения Республики Беларусь от 13 июня 2006 г. №484","30.09.2010","Приказ МЗ РБ",NULL,"/index.php?common-question"
"499","№ 973","Об утверждении перечня бланков строгой отчетности и документов с определенной степенью защиты, выпускаемых Министерством здравоохранения Республики Беларусь, и о признании утратившими силу некоторых приказов Министерства здравоохранения Республики Беларусь и структурного элемента приказа министерства здравоохранения Республики Беларусь от 30 августа 2010 г. № 890 (Изм. ПРМЗ: 06.04.2011 № 359, от 23.01.2013 №81)","16.09.2010","Приказ МЗ РБ",NULL,"/index.php?common-question"
"500","№ 450","О лицензировании отдельных видов деятельности (Изм. вносились Указами Президента РБ: от 06.06.2011 №228, от 30.08.2011 №383, от 30.12.2011 №621; Декретом Президента РБ от 13.02.2012 №1; Указами Президента РБ от 28.05.2012 №242, от 14.06.2012 №265, от 21.06.2012 № 284, от 13.12.2012 №556, от 27.12.2012 №567, от 08.01.2013 №8, от 01.07.2013 №292, от 07.10.2013 №456, от 27.11.2013 №523, от 29.11.2013 №529, от 16.01.2014 №39, от 14.04.2014 №165, от 01.09.2014 №425, от 20.02.2015 №92, от 06.10.2015 №415, от 26.11.2015 №475, от 03.06.2016 №188, от 20.10.2016 №379, от 02.09.2019 №326, от 31.12.2019 №499)","01.09.2010","Указ Президента РБ   ",NULL,"/index.php?common-question"
"501","№ 92","Об установлении форм «Медицинская справка о состоянии здоровья», «Выписка из медицинских документов» и утверждении инструкции о порядке их заполнения» (Изм. ПМЗ: от 21.04.2011 № 30, от 09.08.2011 №81, от 11.07.2012 № 95, от 15.11.2012 № 179, от 15.03.2013 № 18, от 30.12.2014 №118, от 12.02.2016 № 26)","09.07.2010","Постановление МЗ РБ",NULL,"/index.php?common-question"
"502","№ 54/76","""Об установлении примерной формы контракта с медицинскими и фармацевтическими работниками (включая руководителей структурных подразделений) организаций здравоохранения, расположенных в зонах радиоактивного загрязнения, с другими специалистами организаций здравоохранения, расположенных в зонах радиоактивного загрязнения с правом на отселение и последующего отселения, и признании утратившими силу некоторых нормативных правовых актов""","01.06.2010","Постановление МЗ РБ и Минтруда и соцзащиты РБ",NULL,"/index.php?common-question"
"503","№ 47","Об утверждении Инструкции о порядке проведения обязательных медицинских осмотров работающих и признании утратившими силу некоторых постановлений Министерства здравоохранения Республики Беларусь (Изм. ПМЗ от 26.04.2011 № 31)","28.04.2010","Постановление МЗ РБ",NULL,"/index.php?common-question"
"504","№ 200","Об административных процедурах, осуществляемых государственными органами и иными организациями по заявлениям граждан (п.7.5. перечня административных процедур, осуществляемых государственными органами и иными организациями по заявлениям граждан)","26.04.2010","Указ Президента РБ   ",NULL,"/index.php?common-question"
"505","№ 42","Об установлении перечня медицинских услуг, включаемых в стоимость путевок на оздоровление несовершеннолетних детей, проживающих или обучающихся в учреждениях образования на территории радиоактивного загрязнения в зоне последующего отселения, в зоне с правом на отселение и в зоне проживания с периодическим радиационным контролем, направляемых на оздоровление в санаторно-курортные организации в составе организованных групп","09.04.2010","Постановление МЗ РБ",NULL,"/index.php?common-question"
"506","№ 08-1-28/645","Об этапах подготовки и признании работников допущенными к должностям в установленном порядке (Изм. Письмо МЗ от 30.09.2010 № 08-1-28/576)","24.12.2009","Письмо МЗ РБ",NULL,"/index.php?common-question"
"507","№ 123","Об утверждении Инструкции о порядке розничной реализации лекарственных средств медицинским работником государственной организации здравоохранения или ее структурного подразделения, расположенных в сельских населенных пунктах, в которых отсутствуют аптеки","17.11.2009","Постановление МЗ РБ",NULL,"/index.php?common-question"
"508","№ 998","Об утверждении форм первичной медицинской документации организаций здравоохранения при осуществлении медико-социальной экспертизы","23.10.2009","Приказ МЗ РБ",NULL,"/index.php?common-question"
"509","№ 865","Об утверждении показаний к госпитализации пациентов в организации здравоохранения (Изм. ПрМЗ в ред. приказов Минздрава от 23.01.2010 №53, от 08.10.2018 №1000, от 24.10.2018 №1083, от 06.03.2020 №262)","09.09.2009","Приказ МЗ РБ",NULL,"/index.php?common-question"
"510","№ 773","О перечне новых и современных методов, технологий и элементов профессиональной медицинской деятельности (Изм. ПрМЗ от 28.12.2012 №1539)","06.08.2009","Приказ МЗ РБ",NULL,"/index.php?common-question"
"511","№ 64","Об утверждении Правил по охране труда в организациях здравоохранения","10.06.2009","Постановление МЗ РБ",NULL,"/index.php?common-question"
"512","№ 61","Об утверждении номенклатуры должностей служащих с высшим и средним медицинским и фармацевтическим образованием (Изм. ПМЗ: от 13.01.2010 № 5, от 15.12.2010 № 167, от 31.12.2015 №143)","08.06.2009","Постановление МЗ РБ",NULL,"/index.php?common-question"
"513","№ 182","Об оказании платных медицинских услуг государственными учреждениями здравоохранения","10.02.2009","Постановление СМ РБ",NULL,"/index.php?common-question"
"514","№ 239","О порядке допуска к занятию должностей медицинских (фармацевтических) работников на территории Республики Беларусь лиц, получивших медицинское (фармацевтическое) образование за пределами Республики Беларусь","31.12.2008","Постановление МЗ РБ",NULL,"/index.php?common-question"
"515","№ 243","Об утверждении правил по охране труда при эксплуатации систем медицинского газоснабжения в организациях здравоохранения","31.12.2008","Постановление МЗ РБ",NULL,"/index.php?common-question"
"516","№ 232","Об утверждении Инструкции о порядке присвоения (снижения, лишения) квалификационных категорий медицинским (фармацевтическим) работникам (изм. ПМЗ: от 12.11.2010 №143, от 18.07.2011 №70, от 03.02.2016 №8) ","22.12.2008","Постановление МЗ РБ",NULL,"/index.php?common-question"
"517","№ 231","Об утверждении Типовых правил внутреннего распорядка для пациентов и признании утратившими силу постановления Министерства здравоохранения Республики Беларусь от 14 июня 2002 г. N 32 и структурных элементов нормативных правовых актов","22.12.2008","Постановление МЗ РБ",NULL,"/index.php?common-question"
"518","№ 228","Об утверждении Инструкции о порядке констатации смерти и признании утратившим силу постановления Министерства здравоохранения Республики Беларусь от 2 июля 2002 г. N 47","20.12.2008","Постановление МЗ РБ",NULL,"/index.php?common-question"
"519","№ 224","Об утверждении Инструкции о порядке проведения врачебных консультаций (консилиумов) и признании утратившим силу постановления Министерства здравоохранения Республики Беларусь от 21 июня 2002 г. №34 (изм.ПМЗ от 12.01.2011г. №4, от 10.12.2014 №92)","20.12.2008","Постановление МЗ РБ",NULL,"/index.php?common-question"
"520","№ 176","Об утверждении Инструкции о порядке разработки и принятия локальных нормативных правовых актов, содержащих требования по охране труда для профессий и (или) отдельных видов работ (услуг) (изм. от 24.12.2013 №128)","28.11.2008","Постановление Минтруда и соцзащиты РБ",NULL,"/index.php?common-question"
"521","№ 1044"," Об утверждении примерного табеля оснащения изделиями медицинского назначения и медицинской техники амбулаторно-поликлинических и больничных организаций здравоохранения","14.11.2008","Приказ МЗ РБ",NULL,"/index.php?common-question"
"522","№ 1490","""О некоторых вопросах профессионального пенсионного страхования""","09.10.2008","Постановление СМ РБ",NULL,"/index.php?common-question"
"523","№ 78","Об установлении перечня заболеваний и противопоказаний, препятствующих управлению механическими транспортными средствами, самоходными машинами, и признании утратившими силу некоторых нормативных правовых актов Министерства здравоохранения Республики Беларусь и отдельных структурных элементов нормативного правового акта от (изм. ПМЗ: 07.05.2009 № 46, от 25.03.2011 № 23)","28.04.2008","Постановление МЗ РБ",NULL,"/index.php?common-question"
"524","№ 55","Об утверждении Положения о комитете по этике","28.03.2008","Постановление МЗ РБ",NULL,"/index.php?common-question"
"525","№ 12","Об установлении сроков пользования техническими средствами социальной реабилитации до их замены","17.01.2008","Постановление МЗ РБ",NULL,"/index.php?common-question"
"526","№ 170","О сокращенной продолжительности рабочего времени за работу с вредными и (или) опасными условиями труда","10.12.2007","Постановление Минструда и соцзащиты. РБ",NULL,"/index.php?common-question"
"527","№ 1650","О некоторых вопросах бесплатного и льготного обеспечения лекарственными средствами и перевязочными материалами отдельных категорий граждан (Изм. вносились ПСМ: от 30.04.2008 № 629, от 02.11.2008 № 1643, от 23.10.2009 № 1390, от 15.09.2010 № 1323, от 31.05.2012 № 513, от 12.10.2012 № 926, от 18.10.2012 № 947, от 17.01.2013 № 35)","30.11.2007","Постановление СМ РБ",NULL,"/index.php?common-question"
"528","№ 184","Об установлении нормативов кадрового обеспечения в государственных учреждениях здравоохранения и штатных нормативов должностей врачей-специалистов для оказания медицинской помощи в амбулаторных условиях населению в государственных учреждениях здравоохранения (Изм.ПМЗ:от 02.03.2012 N 12,от 04.04.2016 N 54)","21.12.2007","Постановление МЗ РБ",NULL,"/index.php?common-question"
"529","№ 99","Об утверждении Инструкции о порядке выписки рецепта врача и о внесении изменений и дополнений в постановление Министерства здравоохранения Республики Беларусь от 27 декабря 2006 г. №120 (изм. ПМЗ: от 31.10.2008 № 181, 09.09.2014 № 66, от 16.01.2016 № 1)","31.10.2007","Постановление МЗ РБ",NULL,"/index.php?common-question"
"530","№ 97","Об утверждении Инструкции о порядке и критериях определения группы и причины инвалидности, перечне медицинских показаний, дающих право на получение социальной пенсии на детей-инвалидов в возрасте до 18 лет, и степени утраты их здоровья""","25.10.2007","Постановление  МЗ РБ",NULL,"/index.php?common-question"
"531","№ 94  ","О некоторых мерах по реализации статьи 15 Закона Республики Беларусь от 10 мая 2007 года ""О рекламе"" (изм. ПМЗ: от 07.05.2008 № 85, от 03.12.2008 № 210, от 06.05.2009 № 45, от 02.11.2009 № 115, от 17.04.2010 № 44, от 23.11.2010 № 153, от 14.05.2011 № 33, от 28.06.2012 № 80)","17.10.2007","Постановление МЗ РБ",NULL,"/index.php?common-question"
"532","№ 92"," Об организации диспансерного наблюдения взрослого населения Республики Беларусь (изм. ПМЗ:от 03.02.2009 № 11, от 01.06.2011 № 51)","12.10.2007","Постановление МЗ РБ",NULL,"/index.php?common-question"
"533","№ 710","Об утверждении форм первичной медицинской документации в амбулаторно-поликлинических организациях","30.08.2007","Приказ МЗ РБ",NULL,"/index.php?common-question"
"534","№ 65","Об утверждении перечня основных лекарственных средств (Изм.ПМЗ: от 22.05.2008 № 96, от 15.10.2009 № 111, от 27.09.2010 № 128, от 26.03.2012 № 25, от 28.06.2012 № 81, 04.04.2014 № 25)","16.07.2007","Постановление МЗ РБ",NULL,"/index.php?common-question"
"535","№ 17","Об утверждении перечня областей в сфере законодательной метрологии","16.03.2007","Постановление Госкомстандарта РБ",NULL,"/index.php?common-question"
"536","№ 90","Об утверждении клинических протоколов оказания скорой медицинской помощи детскому населению","15.02.2007","Приказ МЗ РБ",NULL,"/index.php?common-question"
"537","№ 4","Об утверждении перечней вложений, входящих в аптечки первой медицинской помощи, и порядке их комплектации","15.01.2007","Постановление МЗ РБ",NULL,"/index.php?common-question"
"538","№ 120","Об утверждении Надлежащей аптечной практики от (изм.ПМЗ: 31.10.2007 № 99, от 31.10.2008 № 181, от 28.02.2012 № 10, от 21.03.2014 № 17, от 09.09.2014 № 66)","27.12.2006","Постановление МЗ РБ",NULL,"/index.php?common-question"
"539","№ 976","Об утверждении форм первичной медицинской документации по учету инфекционных заболеваний","22.12.2006","Приказ МЗ РБ",NULL,"/index.php?common-question"
"540","№ 115","Об утверждении норм расхода этилового спирта и этилового ректификованного технического спирта организациями здравоохранения, иными организациями и индивидуальными предпринимателями, имеющими специальные разрешения (лицензии) на медицинскую, фармацевтическую деятельность, государственными организациями здравоохранения для использования на медицинские, фармацевтические цели","20.12.2006","Постановление МЗ РБ",NULL,"/index.php?common-question"
"541","№ 859","Об утверждении форм первичной медицинской документации по дезинфекции, дезинсекции, дератизации","14.11.2006","Приказ МЗ РБ",NULL,"/index.php?common-question"
"542","№ 852","Об утверждении форм первичной медицинской документации по иммунопрофилактике","14.11.2006","Приказ МЗ РБ ",NULL,"/index.php?common-question"
"543","№ 1462","О мерах по реализации Указа Президента Республики Беларусь от 25 августа 2006 г. N 530 (вместе с Положением о порядке и направлениях использования средств фондов предупредительных (превентивных) мероприятий по видам добровольного страхования, Положением о фонде страховых гарантий по обязательному страхованию гражданской ответственности владельцев транспортных средств Белорусского бюро по транспортному страхованию, Положением о фонде защиты потерпевших в результате дорожно-транспортных происшествий по обязательному страхованию гражданской ответственности владельцев транспортных средств Белорусского бюро по транспортному страхованию, Положением о порядке передачи страховой организацией обязательств, принятых по договорам добровольного страхования, страховых резервов и остатков средств фондов предупредительных (превентивных) мероприятий другой страховой организации, Положением о порядке создания обособленных подразделений страховых организаций, страховыброкеров в Республике Беларусь, Положением о порядке создания обособленных подразделений страховых организаций, страховых брокеров за пределами Республики Беларусь, участия в создании за пределами Республики Беларусь страховых организаций и (или) страховых брокеров либо приобретения долей в уставных фондах (акций) таких организаций, Положением о порядке истребования сведений и (или) документов, необходимых для принятия решения о назначении страховых выплат по обязательному страхованию от несчастных случаев на производстве и профессиональных заболеваний)","04.11.2006","Постановление МЗ РБ",NULL,"/index.php?common-question"
